ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
B0F7FKV62N,https://m.media-amazon.com/images/I/71Vnw1ixW5L._AC_UY218_.jpg,Sei Un Ragazzo Speciale: Libro per Ragazzi 7-14 Anni: Storie di Coraggio e Avventura che Nutrono l’Autostima e la Fiducia nel Credere in Se Stessi,David Vincent Collins,2 mag. 2025,115,Società e scienze sociali
B0B12Y9MS5,https://m.media-amazon.com/images/I/816UISsGRfL._AC_UY218_.jpg,Tutta la vita per imparare a vivere,Lucio Anneo Seneca,18 mag. 2022,115,Società e scienze sociali
B0FFDKGFCL,https://m.media-amazon.com/images/I/61EfK73J1vL._AC_UY218_.jpg,"Testbusters. Semestre filtro Medicina 2025/2026. Manuale di teoria. Preparazione per gli esami di chimica e propedeutica biochimica, biologia e fisica",Testbusters,6 ago. 2025,114,Società e scienze sociali
8804783478,https://m.media-amazon.com/images/I/71b+-8yXPbL._AC_UY218_.jpg,Il camorrista. Vita segreta di Raffaele Cutolo,Giuseppe Marrazzo,28 nov. 2023,114,Società e scienze sociali
8891442186,https://m.media-amazon.com/images/I/71Oe+MKuVQL._AC_UY218_.jpg,TFA Sostegno nella Scuola Secondaria di I e di II grado - Manuale per la preparazione alle prove d’accesso ai percorsi di specializzazione,AA.VV,13 mar. 2025,109,Società e scienze sociali
8859010136,https://m.media-amazon.com/images/I/71QVr7cW8HL._AC_UY218_.jpg,Frazioni sul filo. Strumenti e strategie per la scuola primaria,Aa.Vv.,21 gen. 2016,109,Società e scienze sociali
B0C54H86ZQ,https://m.media-amazon.com/images/I/61zDIA1--jL._AC_UY218_.jpg,I cosiddetti sani. La patologia della normalità,Erich Fromm,27 ott. 2023,108,Società e scienze sociali
B0F7HP57VN,https://m.media-amazon.com/images/I/61IVCXH0pgL._AC_UY218_.jpg,Lo sport è vita: 10 lezioni sportive per allenarsi a vivere,Il saggio dello sport,4 mag. 2025,105,Società e scienze sociali
8891437972,https://m.media-amazon.com/images/I/71ZATjTFiPL._AC_UY218_.jpg,"La prova orale per l'insegnante di sostegno nelle scuole infanzia, primaria e secondaria di I e di II grado - Manuale per la preparazione al colloquio di natura didattico-metodologica dei concorsi",Cristina D'Agostino,5 feb. 2024,105,Società e scienze sociali
B0BNG5J9G8,https://m.media-amazon.com/images/I/71ZdXtYA8XL._AC_UY218_.jpg,Attività e Giochi per Persone con Alzheimer o Demenza | Stimolazione Cognitiva: Esercizi Facili a Colori e di Grande Formato per le Fasi Moderate e ... | Ginnastica Mentale per Persone Dipendenti,Alber Doncos,28 nov. 2022,104,Società e scienze sociali
B0G2S1Z114,https://m.media-amazon.com/images/I/71GI2dAlDzL._AC_UY218_.jpg,Uda e Lezioni simulate per la prova orale del concorso per la Scuola dell'Infanzia e Primaria. Progettare Unità di apprendimento (UDA) e condurre lezioni efficaci. Con modelli di lezione simulata....,Valeria Crisafulli,24 nov. 2025,103,Società e scienze sociali
B0DL38JKJD,https://m.media-amazon.com/images/I/61948YKnGSL._AC_UY218_.jpg,"Terapia Cognitivo Comportamentale: Esercizi e Tecniche per Vincere Ansia e Stress e Vivere Con Serenità. Diventa Padrone dei tuoi Pensieri, Rafforza la tua Consapevolezza e Ritrova la Pace Mentale",Daniel Peacewood,25 ott. 2024,102,Società e scienze sociali
8807174731,https://m.media-amazon.com/images/I/81DKt6Fx3rL._AC_UY218_.jpg,Geopolitica dell'intelligenza artificiale,Alessandro Aresu,22 ott. 2024,101,Società e scienze sociali
8885783147,https://m.media-amazon.com/images/I/61u++JeA0rL._AC_UY218_.jpg,L'uomo alla ricerca di senso. Uno psicologo nei lager,Viktor E. Frankl,12 apr. 2024,100,Società e scienze sociali
B0G3B535F4,https://m.media-amazon.com/images/I/61-uMA9aGgL._AC_UY218_.jpg,"Tai Chi per Principianti: Un Programma di 28 Giorni, con Esercizi da 10 Minuti, Pensato per Migliorare Equilibrio, Forza, Mobilità e mantenere l’Indipendenza più a Lungo",Morgan Fujita,21 nov. 2025,100,Società e scienze sociali
8883371429,https://m.media-amazon.com/images/I/61l9F1JaCYL._AC_UY218_.jpg,Al di là del bene e del male. Ediz. integrale. Con Segnalibro,Friedrich Nietzsche,1 gen. 2011,99,Società e scienze sociali
8806262947,https://m.media-amazon.com/images/I/71U3e6Jd9lL._AC_UY218_.jpg,La luce e l'onda. Cosa significa insegnare?,Massimo Recalcati,2 set. 2025,98,Società e scienze sociali
B0D2722VC6,https://m.media-amazon.com/images/I/61CO+nekXhL._AC_UY218_.jpg,Neurodivergente: Capire e coltivare la diversità dei cervelli umani (Numeri primi),Eleonora Marocchini,2 mag. 2024,97,Società e scienze sociali
8891682454,https://m.media-amazon.com/images/I/61QK+NPbD9L._AC_UY218_.jpg,Concorso Vigili del Fuoco - 400 posti. Manuale completo per tutte le prove,Giuseppe Cotruvo,4 feb. 2026,95,Società e scienze sociali
8804782897,https://m.media-amazon.com/images/I/51I0l6kwBYL._AC_UY218_.jpg,"Il reato di pensare. Oltre il conformismo, esercizi di libertà",Paolo Crepet,17 giu. 2025,95,Società e scienze sociali
8804802987,https://m.media-amazon.com/images/I/71ptzMWHBUL._AC_UY218_.jpg,Troppi pensieri. Come ripulire la mente e smettere di tormentarsi,Raffaele Morelli,1 lug. 2025,95,Società e scienze sociali
B0FFDTQ8WC,https://m.media-amazon.com/images/I/61xAazYdCqL._AC_UY218_.jpg,"Testbusters. Semestre filtro Medicina 2025/2026. Eserciziario commentato. Preparazione per gli esami di chimica e propedeutica biochimica, biologia e fisica. Con simulatore Testbusters",Testbusters,6 ago. 2025,94,Società e scienze sociali
B0FR96HHPT,https://m.media-amazon.com/images/I/81AkRA8-PXL._AC_UY218_.jpg,Troppo vivo per restare fermo: Come vivere con l'ADHD,Luca Donato,30 set. 2025,93,Società e scienze sociali
8859026377,https://m.media-amazon.com/images/I/61eWxWx9B-L._AC_UY218_.jpg,I miei esercizi di matematica. Classe 1°,Paola Demarchi,26 ago. 2021,93,Società e scienze sociali
8899174393,https://m.media-amazon.com/images/I/61PQXMH-4TL._AC_UY218_.jpg,Psicocibernetica.: Aggiornata e ampliata.,Maxwell Maltz,11 feb. 2021,92,Società e scienze sociali
B0DTMTMKLZ,https://m.media-amazon.com/images/I/71b11e6+hML._AC_UY218_.jpg,Siamo anima. Riconoscersi oltre il tempo: il disegno invisibile degli incontri che cambiano la vita,Stefania Zani,30 set. 2025,92,Società e scienze sociali
8838615632,https://m.media-amazon.com/images/I/71678jO+ZYL._AC_UY218_.jpg,Elementi di psicometria con eserciziario. Con Contenuto digitale per download e accesso online,Michela Balsamo,9 mar. 2017,91,Società e scienze sociali
B0FTCP2P3L,https://m.media-amazon.com/images/I/61QsGQOr4WL._AC_UY218_.jpg,Testbusters. Professioni sanitarie 2026. Manuale di teoria. Preparazione ai test di ammissione,AA.VV.,14 ott. 2025,91,Società e scienze sociali
8804778679,https://m.media-amazon.com/images/I/51nE53P4FsL._AC_UY218_.jpg,"La tua voce è un drago alato. Come farla diventare più bella, più sicura, veramente tua",Alessandra Battaglia,9 apr. 2024,90,Società e scienze sociali
885902482X,https://m.media-amazon.com/images/I/41lrBWKgH7L._AC_UY218_.jpg,"Babù acchiappaparole. Parole complesse. Training logopedico per lo sviluppo fonologico, lessicale e semantico",Elisa Damian,20 mag. 2021,89,Società e scienze sociali
B0DKTMSBRM,https://m.media-amazon.com/images/I/61inJRFHVmL._AC_UY218_.jpg,"Mente Leggera: La Guida Pratica per Lasciare Andare. Come Controllare i tuoi Pensieri, Liberarsi da Ansia e Stress e Riscoprire la Serenità nel Qui ed Ora.",Emma Gracer,22 ott. 2024,89,Società e scienze sociali
B0C5PLKWKN,https://m.media-amazon.com/images/I/61n2ucenIjL._AC_UY218_.jpg,IL TATUAGGIO ALCHEMICO: Guida alchemica e psicologica allo sviluppo e ai segreti che portano alla nascita del tatuaggio alchemico e delle sue qualità guaritrici,Alessandro Zetti,15 mag. 2023,89,Società e scienze sociali
8806264338,https://m.media-amazon.com/images/I/6164HL2PyCL._AC_UY218_.jpg,Farsi male. Variazioni sul masochismo,Vittorio Lingiardi,25 nov. 2025,86,Società e scienze sociali
B0FVXGD755,https://m.media-amazon.com/images/I/61gdnMp2xdL._AC_UY218_.jpg,Le disavventure della verità,Umberto Galimberti,4 nov. 2025,86,Società e scienze sociali
B0B5VWK1X7,https://m.media-amazon.com/images/I/71aDvvvRtcL._AC_UY218_.jpg,Raccontare: Strategie e tecniche di storytelling,Alessandro Perissinotto,15 lug. 2022,86,Società e scienze sociali
B0FQXVWSC8,https://m.media-amazon.com/images/I/61dlMTLm3mL._AC_UY218_.jpg,Dalla Ferita a Casa: In viaggio con la tua Bambina Interiore,Claudia Scarpati,10 set. 2025,85,Società e scienze sociali
8804801719,https://m.media-amazon.com/images/I/41ZiVvxiqxL._AC_UY218_.jpg,Come non essere stupidi. Esercizi di anticonformismo,Igor Sibaldi,15 apr. 2025,85,Società e scienze sociali
B0FXMDHS7X,https://m.media-amazon.com/images/I/710mwfzBz+L._AC_UY218_.jpg,"Imparare l'Inglese: 10 Minuti al Giorno per chi ha poco tempo | 8 libri in 1 + App inclusa. Metodo semplice e interattivo per tutti i livelli. Grammatica, Racconti, Esercizi con Audio e Videolezioni",10Min Language Hub,24 ott. 2025,84,Società e scienze sociali
B0DVLQ3NS1,https://m.media-amazon.com/images/I/71K3D-PJx5L._AC_UY218_.jpg,"Supera la prova orale del concorso docenti: UDA, lezioni simulate e consigli utili per prepararsi in maniera efficace al colloquio con la commissione.",NextEu Editore,30 gen. 2025,84,Società e scienze sociali
8874668406,https://m.media-amazon.com/images/I/612j4Zt2cZL._AC_UY218_.jpg,Gli ambiti di intervento del servizio sociale. Nuova ediz.,Annamaria Campanini,14 mag. 2020,84,Società e scienze sociali
8833942430,https://m.media-amazon.com/images/I/51eKrngWQ-L._AC_UY218_.jpg,Eppure non doveva affondare. Quando la scienza ha fatto male i conti,Devis Bellucci,19 apr. 2024,83,Società e scienze sociali
8804792051,https://m.media-amazon.com/images/I/61a89d7+dZL._AC_UY218_.jpg,Gli 11 semi della felicità,Maddalena Mazzoli,21 gen. 2025,83,Società e scienze sociali
B0FTTKMK1L,https://m.media-amazon.com/images/I/61JNByRFMvL._AC_UY218_.jpg,"Roma, la città dei segreti",Francesco Rutelli,2 dic. 2025,81,Società e scienze sociali
B099F9TTGP,https://m.media-amazon.com/images/I/814hjwjW0FS._AC_UY218_.jpg,"IL NERVO VAGO: Guida Completa Con Esercizi Pratici Per Attivare Il Potere Curativo Del Nervo Vago E Ridurre Infiammazione, Problemi Digestivi, Stress, Ansia E Depressione. La Pratica Della Teoria Po",Sophie J. Harris,13 lug. 2021,81,Società e scienze sociali
8821599280,https://m.media-amazon.com/images/I/61FSSYPBFFL._AC_UY218_.jpg,Adolescenti all'improvviso. 60 dritte per genitori spiazzati,Osvaldo Poli,20 ott. 2016,80,Società e scienze sociali
B0FY1B4477,https://m.media-amazon.com/images/I/71KbwvC+0QL._AC_UY218_.jpg,"Imparare il Francese: 10 Minuti al Giorno per chi ha poco tempo | 8 libri in 1 + App inclusa. Metodo semplice e interattivo per tutti i livelli. Grammatica, Racconti ed Esercizi con Audio",10Min Language Hub,27 ott. 2025,80,Società e scienze sociali
8804795778,https://m.media-amazon.com/images/I/71iGiPoRU0L._AC_UY218_.jpg,Napoli due volte al dì. Pillole di filosofia partenopea per vivere tutto a cuor leggero,Amedeo Colella,13 mag. 2025,80,Società e scienze sociali
8848328482,https://m.media-amazon.com/images/I/61cOGNOISkL._AC_UY218_.jpg,Alpha Test Professioni Sanitarie 2026-2027. Kit di preparazione. Per test di ammissione universitari. Con Contenuto digitale per download e accesso online,AA VV,29 nov. 2024,78,Società e scienze sociali
8872737052,https://m.media-amazon.com/images/I/61NihRKQQOL._AC_UY218_.jpg,"I «giochi» dell'analisi transazionale. I giochi psicologici, trappole e vie di fuga",Sabrina D'Amanti,15 dic. 2010,77,Società e scienze sociali
8804788593,https://m.media-amazon.com/images/I/81teE2NUz0L._AC_UY218_.jpg,Gli eroi del Muori. Riassunto accuratissimo della mitologia greca,Il Trono del Muori,29 ott. 2024,76,Società e scienze sociali
8892217615,https://m.media-amazon.com/images/I/71C-2jMAilL._AC_UY218_.jpg,"Aiuto, ho un figlio impossibile. Come sono i caratteri difficili e come si gestiscono",Osvaldo Poli,11 feb. 2019,76,Società e scienze sociali
8859031540,https://m.media-amazon.com/images/I/61tjH6ZGcCL._AC_UY218_.jpg,Plusdotazione e talento. Cosa fare (e non). Scuola secondaria di primo grado. Guida rapida per gli insegnanti,Lara Milan,23 giu. 2023,76,Società e scienze sociali
B0FBW8S9QN,https://m.media-amazon.com/images/I/61hT8CuEDpL._AC_UY218_.jpg,CANE PENSATO,Luca Spennacchio,3 giu. 2025,74,Società e scienze sociali
8893627574,https://m.media-amazon.com/images/I/71+xAUOesZL._AC_UY218_.jpg,EdiTEST. Scienze della formazione. Teoria ed esercizi commentati per la preparazione ai test di ammissione,AA.VV.,30 gen. 2025,74,Società e scienze sociali
B0F1TXDSG8,https://m.media-amazon.com/images/I/61SFedSWU3L._AC_UY218_.jpg,PEI e GLO: domande e risposte: La normativa per genitori e insegnanti,Flavio Fogarolo,18 mar. 2025,74,Società e scienze sociali
B0FFF1GDRP,https://m.media-amazon.com/images/I/61kdfBnX71L._AC_UY218_.jpg,"Testbusters. Ammissione a Medicina 2025/2026. Kit. Preparazione per gli esami di chimica e propedeutica biochimica, biologia e fisica",Testbusters,6 ago. 2025,73,Società e scienze sociali
8840018883,https://m.media-amazon.com/images/I/81iMohnHbHL._AC_UY218_.jpg,Percorsi di sviluppo normale e patologico in età evolutiva,Lorenza Di Pentima,1 giu. 2016,73,Società e scienze sociali
8859012716,https://m.media-amazon.com/images/I/81WCgJcfh0L._AC_UY218_.jpg,Autostima: il mio libro di esercizi. Attività per imparare ad accettarsi e a riconoscere il proprio valore,Lisa M. Schab,10 nov. 2016,72,Società e scienze sociali
8807174782,https://m.media-amazon.com/images/I/71w-W5nR-yL._AC_UY218_.jpg,Adolescenti interrotti. Intercettare il disagio prima che sia tardi,Stefano Vicari,18 mar. 2025,71,Società e scienze sociali
B0CZ91JXH2,https://m.media-amazon.com/images/I/61B9B8z-STL._AC_UY218_.jpg,"PSICOLOGIA POSITIVA: Supera il Dubbio, Vinci l’Insicurezza e Scopri la tua Felicità per Avere un'Esistenza Piena e Autentica.",James Path,27 mar. 2024,71,Società e scienze sociali
B0F3RJ5NXP,https://m.media-amazon.com/images/I/71LcASaGJvL._AC_UY218_.jpg,Torno subito (forse). Una storia dentro e fuori la stanza di terapia,Psicologa Cruda,11 nov. 2025,70,Società e scienze sociali
8859029139,https://m.media-amazon.com/images/I/61K5BpjamKL._AC_UY218_.jpg,Più forti nel calcolo mentale. I quaderni del metodo analogico. Livello 1. Con app: Vol. 1,Camillo Bortolato,9 dic. 2022,70,Società e scienze sociali
B0CLVR463H,https://m.media-amazon.com/images/I/713P9nm5h2L._AC_UY218_.jpg,Il Segreto della Pineale Volume 2: Il Segreto nella Kabbalàh,Adam Luz,26 ott. 2023,70,Società e scienze sociali
8807036738,https://m.media-amazon.com/images/I/51AzNkd2PlL._AC_UY218_.jpg,Platone. Una storia d'amore,Matteo Nucci,2 set. 2025,69,Società e scienze sociali
8806267337,https://m.media-amazon.com/images/I/610rBhMVWeL._AC_UY218_.jpg,Memoria di casa,Gustavo Zagrebelsky,25 nov. 2025,69,Società e scienze sociali
8843070274,https://m.media-amazon.com/images/I/611IRdwbgCL._AC_UY218_.jpg,Il mio spazio nel mondo. Geografia per la scuola dell'infanzia e primaria,Cristiano Giorda,15 mag. 2014,69,Società e scienze sociali
B0CJ49QYR5,https://m.media-amazon.com/images/I/61A9pyCSFeL._AC_UY218_.jpg,"Educare Senza Urlare: 5 METODI IN 1: Le Regole d’Oro per una Comunicazione Efficace con i Propri Bambini, per Gestirne le Emozioni Attraverso la Disciplina Positiva, Crescendoli Felici e con Autostima",Ludovica Ferraro,16 set. 2023,68,Società e scienze sociali
B0DY4DP7TX,https://m.media-amazon.com/images/I/61Tif0IFs+L._AC_UY218_.jpg,IL CREA MOMENTI PER COPPIE: 150 Attività da Condividere e Trasformare ogni Istante in un Ricordo: Memorie Indelebili ed Esperienze Romantiche con Sfide per Ravvivare la Passione,Nathan Gray,19 feb. 2025,67,Società e scienze sociali
B0FXV1KC9X,https://m.media-amazon.com/images/I/710j5CteX7L._AC_UY218_.jpg,"Imparare lo Spagnolo: 10 Minuti al Giorno per chi ha poco tempo| 8 libri in 1 + App inclusa. Metodo semplice e interattivo per tutti i livelli. Grammatica, Racconti, Esercizi con Audio e Videocorso",10Min Language Hub,26 ott. 2025,67,Società e scienze sociali
8817188018,https://m.media-amazon.com/images/I/71P7Eg0kG+L._AC_UY218_.jpg,Cinquant'anni di mafia. Storia di una guerra infinita. La trattativa Stato-mafia e la fine di Matteo Messina Denaro. Nuova ediz.,Saverio Lodato,14 mag. 2024,66,Società e scienze sociali
8859039355,https://m.media-amazon.com/images/I/51FPkVTX6ML._AC_UY218_.jpg,La linea del 100 - Metodo analogico per l'apprendimento della matematica,Camillo Bortolato,11 apr. 2024,65,Società e scienze sociali
B0FNQPSLW2,https://m.media-amazon.com/images/I/61mGNTJaU-L._AC_UY218_.jpg,TECNICHE DI COMUNICAZIONE EFFICACE: I Segreti per il Successo nelle Relazioni Personali e Professionali. Scopri Come Parlare con Chiunque con Sicurezza e in modo Persuasivo,Nolan Parker,25 ago. 2025,64,Società e scienze sociali
B0FTC4ZTJL,https://m.media-amazon.com/images/I/61TL5vTfq-L._AC_UY218_.jpg,Testbusters. Professioni sanitarie 2026. Kit. Con simulatore online,AA.VV.,14 ott. 2025,64,Società e scienze sociali
B0F8XSSFMT,https://m.media-amazon.com/images/I/61P5d-6svDL._AC_UY218_.jpg,Le misure dell'anima. Un viaggio felicemente imperfetto per continuare ad amarsi,Ginevra Panci,4 nov. 2025,64,Società e scienze sociali
885835060X,https://m.media-amazon.com/images/I/6185fujYR2L._AC_UY218_.jpg,Il nuovo libro di storia e geografia. Per i percorsi di primo livello dei CPIA,Alessandro Borri,29 ago. 2023,64,Società e scienze sociali
B0D57LP14W,https://m.media-amazon.com/images/I/51Sv5t5lQuL._AC_UY218_.jpg,Una lacrima al giorno,Whitney Soul,23 mag. 2024,62,Società e scienze sociali
8806256726,https://m.media-amazon.com/images/I/61kIs0LSf-L._AC_UY218_.jpg,Tra i bianchi di scuola. Voci per un’educazione accogliente,Espérance Hakuzwimana,8 ott. 2024,62,Società e scienze sociali
B0F2T5LVRD,https://m.media-amazon.com/images/I/71X7Pvcy+vL._AC_UY218_.jpg,Fermati. Amati. Scegli. Un viaggio interiore per ritrovare equilibrio e costruire la vita che meriti.,Alessio Fiorucci,27 mar. 2025,62,Società e scienze sociali
8838942994,https://m.media-amazon.com/images/I/5115acdeUlL._AC_UY218_.jpg,Le ossa parlano,Antonio Manzini,13 gen. 2022,8560,Storia
B079SD1DKZ,https://m.media-amazon.com/images/I/71zozx7UwnL._AC_UY218_.jpg,Resto qui (Supercoralli),Marco Balzano,20 feb. 2018,7921,Storia
8822753542,https://m.media-amazon.com/images/I/71PxYTeJnTL._AC_UY218_.jpg,L'eredità dell'abate nero. Secretum saga,Marcello Simoni,8 apr. 2021,3529,Storia
B0C9MVQSGW,https://m.media-amazon.com/images/I/91Ck1XgZInL._AC_UY218_.jpg,"Donne, madonne, mercanti e cavalieri: Sei storie medievali",Alessandro Barbero,5 giu. 2023,3425,Storia
8807893215,https://m.media-amazon.com/images/I/61RHEFeg+rL._AC_UY218_.jpg,L'isola sotto il mare,Allende,16 gen. 2020,3082,Storia
8804666684,https://m.media-amazon.com/images/I/71qwTWeYezL._AC_UY218_.jpg,"Una giornata nell'antica Roma. Vita quotidiana, segreti e curiosità",Alberto Angela,24 mag. 2016,2892,Storia
B08KGCDXRT,https://m.media-amazon.com/images/I/81z5fBqoq1L._AC_UY218_.jpg,Dante,Alessandro Barbero,8 ott. 2020,2716,Storia
B00BR8QAI0,https://m.media-amazon.com/images/I/712ZUDDq6RL._AC_UY218_.jpg,Il sergente nella neve: Ricordi della ritirata di Russia (Super ET),Mario Rigoni Stern,12 mar. 2013,2641,Storia
B00NM9C360,https://m.media-amazon.com/images/I/81eFrVPNMLL._AC_UY218_.jpg,La Rabbia e l'Orgoglio,Oriana Fallaci,17 set. 2014,2404,Storia
B0145W86FO,https://m.media-amazon.com/images/I/81H1n-jf5oL._AC_UY218_.jpg,Le ateniesi,Alessandro Barbero,8 set. 2015,2404,Storia
8834604512,https://m.media-amazon.com/images/I/71eNk8NHapL._AC_UY218_.jpg,Il pane perduto,Edith Bruck,21 gen. 2021,2334,Storia
8822751752,https://m.media-amazon.com/images/I/71thN0d-iJL._AC_UY218_.jpg,Il patto dell'abate nero. Secretum saga,Marcello Simoni,8 apr. 2021,2266,Storia
885544249X,https://m.media-amazon.com/images/I/613mbXviCcL._AC_UY218_.jpg,"L'ultima leonessa. La vita di Giulia Florio, mia madre",Costanza Afan de Rivera,16 gen. 2024,1916,Storia
B07GZXY2L7,https://m.media-amazon.com/images/I/81sZSFDLJEL._AC_UY218_.jpg,Cleopatra: La regina che sfidò Roma e conquistò l’eternità,Alberto Angela,1 dic. 2018,1887,Storia
B0092Q5N6E,https://m.media-amazon.com/images/I/81uW50PXl3L._AC_UY218_.jpg,La lunga vita di Marianna Ucrìa (VINTAGE),Dacia Maraini,29 ago. 2012,1680,Storia
B08L15JH2T,https://m.media-amazon.com/images/I/81noTZnB0xS._AC_UY218_.jpg,L'ultimo giorno di Roma (La trilogia di Nerone Vol. 1),Alberto Angela,24 nov. 2020,1672,Storia
B006GFSZPU,https://m.media-amazon.com/images/I/71pXC53AfzL._AC_UY218_.jpg,Carlo Magno: Un padre dell'Europa (Economica Laterza Vol. 310),Alessandro Barbero,16 apr. 2011,1618,Storia
8804666781,https://m.media-amazon.com/images/I/71tCfeVuWZL._AC_UY218_.jpg,Impero. Viaggio nell'Impero di Roma seguendo una moneta,Alberto Angela,30 mag. 2016,1552,Storia
8822747445,https://m.media-amazon.com/images/I/71qTzdKEVbL._AC_UY218_.jpg,Le sette dinastie. La lotta per il potere nel grande romanzo dell'Italia rinascimentale,Matteo Strukul,11 mar. 2021,1552,Storia
8804718129,https://m.media-amazon.com/images/I/71Dym0wWjuL._AC_UY218_.jpg,"La guerra dei nostri nonni. 1915-1918: storie di uomini, donne, famiglie",Aldo Cazzullo,22 ott. 2019,1540,Storia
B00DKT7HKE,https://m.media-amazon.com/images/I/81PJ2eNuG8L._AC_UY218_.jpg,Il bambino con il pigiama a righe,John Boyne,24 giu. 2013,1521,Storia
B0766396CK,https://m.media-amazon.com/images/I/91bbqAhIQTL._AC_UY218_.jpg,Caporetto,Alessandro Barbero,19 ott. 2017,1472,Storia
B0067MKT9M,https://m.media-amazon.com/images/I/91oE1wHI-eL._AC_UY218_.jpg,Il sesso inutile,Oriana Fallaci,1 ott. 2010,1437,Storia
B0BS8D572J,https://m.media-amazon.com/images/I/91UuhfftL4L._AC_UY218_.jpg,L'infermiera di Auschwitz,Anna Stuart,7 feb. 2023,1380,Storia
B07YN6B2PV,https://m.media-amazon.com/images/I/91Orww7EiQL._AC_UY218_.jpg,Benedette guerre: Crociate e jihad,Alessandro Barbero,1 ott. 2019,1371,Storia
B01KD2IQBO,https://m.media-amazon.com/images/I/9123mUQqtzL._AC_UY218_.jpg,La grande guerra del sergente Lonardi: tratto da una storia vera,Romano Lucio Zanon,12 ago. 2016,1322,Storia
B00CMBJYES,https://m.media-amazon.com/images/I/81kZFBaHhEL._AC_UY218_.jpg,La vita segreta del Medioevo (eNewton Saggistica),Elena Percivaldi,16 mag. 2013,1217,Storia
B0F5YL1LLB,https://m.media-amazon.com/images/I/71MbCvShR6L._AC_UY218_.jpg,Francesco. Il primo italiano,Aldo Cazzullo,16 set. 2025,1146,Storia
8838936927,https://m.media-amazon.com/images/I/71bvePcJybL._AC_UY218_.jpg,Federico il Grande,Alessandro Barbero,6 lug. 2017,1111,Storia
B00UIQDPBC,https://m.media-amazon.com/images/I/91JrEYLdGPL._AC_UY218_.jpg,Fontamara,Ignazio Silone,11 mar. 2015,1110,Storia
8858043057,https://m.media-amazon.com/images/I/71uN5US3ooL._AC_UY218_.jpg,Geopolitica umana. Capire il mondo dalle civiltà antiche alle potenze odierne,Dario Fabbri,14 nov. 2023,1083,Storia
B00871Z25C,https://m.media-amazon.com/images/I/71gSlMQ559L._AC_UY218_.jpg,Solimano il Magnifico,Alessandro Barbero,23 mag. 2012,993,Storia
B00D5XD9GQ,https://m.media-amazon.com/images/I/81Ryp0G8USL._AC_UY218_.jpg,La battaglia: Storia di Waterloo (Economica Laterza Vol. 371),Alessandro Barbero,13 giu. 2013,967,Storia
B08R114WWV,https://m.media-amazon.com/images/I/81gR4mIt0BL._AC_UY218_.jpg,L'inferno su Roma: Il grande incendio che distrusse la città di Nerone (La trilogia di Nerone Vol. 2),Alberto Angela,13 mag. 2021,928,Storia
B08R5BGLMH,https://m.media-amazon.com/images/I/810D4J-mjvL._AC_UY218_.jpg,Nerone: La rinascita di Roma e il tramonto di un imperatore (La trilogia di Nerone),Alberto Angela,9 dic. 2022,892,Storia
B0F7LQYF6B,https://m.media-amazon.com/images/I/81-oIwu7agL._AC_UY218_.jpg,"Quando il mondo dorme: Storie, parole e ferite della Palestina",Francesca Albanese,27 mag. 2025,880,Storia
884253868X,https://m.media-amazon.com/images/I/61uw3bIIAeL._AC_UY218_.jpg,Centomila gavette di ghiaccio. Ediz. Integrale,Giulio Bedeschi,7 apr. 2011,851,Storia
B091W9M6BT,https://m.media-amazon.com/images/I/71ksDvjLYyS._AC_UY218_.jpg,Cuori di Sicilia. La saga dei Catalano,Rosanna Catalano,7 lug. 2021,851,Storia
B00EYR92CW,https://m.media-amazon.com/images/I/810wFXlJEWL._AC_UY218_.jpg,Il pianeta degli dei: Le cronache terrestri I,Zecharia Sitchin,4 set. 2013,848,Storia
B009UTXISS,https://m.media-amazon.com/images/I/91+4y4I2BuL._AC_UY218_.jpg,Lepanto: La battaglia dei tre imperi (Economica Laterza),Alessandro Barbero,8 nov. 2012,846,Storia
B015S2MJ3A,https://m.media-amazon.com/images/I/81iRTlDKokL._AC_UY218_.jpg,La tregua,Primo Levi,28 set. 2015,846,Storia
B0DJ1JT6P3,https://m.media-amazon.com/images/I/91fvofi4KvL._AC_UY218_.jpg,IL FIGLIO DELLA SCHIAVA: Una vicenda del medioevo barbarico (Storia di Marcus Vol. 1),Alessandro Garro,26 set. 2024,821,Storia
8856691612,https://m.media-amazon.com/images/I/71N4z4iYfKL._AC_UY218_.jpg,La fabbrica delle tuse. Le ragazze del cioccolato,Giacinta Cavagna di Gualdana,26 set. 2023,819,Storia
8822793625,https://m.media-amazon.com/images/I/71wcE82u-XL._AC_UY218_.jpg,Pillole di storia antica. 365 curiosità per ogni giorno dell'anno,Costantino Andrea De Luca,9 mag. 2025,817,Storia
B0BM85G4QW,https://m.media-amazon.com/images/I/81py6wTUkzL._AC_UY218_.jpg,Lo Scudo e il Giglio: I romanzi storici del medioevo italiano (Saga del Grifone - I romanzi storici del medioevo italiano),Alessandro Spalletta,1 dic. 2022,789,Storia
B0BLYBDF69,https://m.media-amazon.com/images/I/71YuB7sxnzL._AC_UY218_.jpg,Homo Reloaded – 75.000 anni di storia nascosta,Carlos Alberto Bisceglia,9 nov. 2022,780,Storia
B0D35J8DK3,https://m.media-amazon.com/images/I/61mq6leFY0L._AC_UY218_.jpg,Gaza: Odio e amore per Israele,Gad Lerner,21 mag. 2024,743,Storia
